MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,TotalSF,TotalBath,HouseAge,SinceRemodel,IsRemodeled,LivingAreaRatio,BasementRatio,GarageRatio,YearBin,GarageYearBin,Fire_Present,Bsmt_Present,Alley_Present,Misc_Present,Garage_Present,Pool_Present,Fence_Present,Mas_Present,PavedDrive_N,PavedDrive_P,PavedDrive_Y,MSZoning_FV,MSZoning_RL,MSZoning_RM,MSZoning_Rare,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_Rare,CentralAir_N,CentralAir_Y,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFinType2_no,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Rare,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtQual_no,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Rare,Foundation_Slab,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,FireplaceQu_no,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Rare,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtCond_no,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAn,Condition1_Rare,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageFinish_no,Condition2_Norm,Condition2_Rare,Electrical_FuseA,Electrical_FuseF,Electrical_Rare,Electrical_SBrkr,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Street_Pave,Street_Rare,RoofMatl_CompShg,RoofMatl_Rare,Heating_GasA,Heating_GasW,Heating_Rare,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Min1,Functional_Min2,Functional_Rare,Functional_Typ,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Rare,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Alley_Grvl,Alley_Pave,Alley_no,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_no,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_no,SaleType_COD,SaleType_New,SaleType_Rare,SaleType_WD,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Rare,HeatingQC_TA,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageQual_no,ExterQual_Ex,ExterQual_Gd,ExterQual_Rare,ExterQual_TA,LandSlope_Gtl,LandSlope_Mod,LandSlope_Rare,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType1_no,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,GarageCond_no,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,PoolQC_no,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_Stone,MasVnrType_no,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Rare,HouseStyle_SFoyer,HouseStyle_SLvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,LotConfig_Rare,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Rare,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,ExterCond_Fa,ExterCond_Gd,ExterCond_Rare,ExterCond_TA,Utilities_AllPub,Utilities_Rare,LotShape_IR1,LotShape_IR2,LotShape_Rare,LotShape_Reg,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_no,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_no
90,64.0,7018,5,5,1979,0.0,0,0,0,0,1535,0,0,1535,0,0,2,0,4,2,8,0,2,400,0,0,0,0,0,0,0,6,2009,1535,2.0,30,30,0,0.9993489583333334,0.0,0.2604166666666667,2,2,0,0,0,0,1,0,0,0,False,False,True,False,True,False,0,False,False,False,False,0,False,True,False,False,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,True,False,False,False,False,False,True,True,False,0,False,False,0,False,True,False,False,True,False,False,0,False,False,True,False,True,0,False,False,0,True,True,False,False,False,True,0,True,0,True,False,0,False,False,False,True,False,False,0,True,0,False,False,False,False,True,0,False,False,False,False,False,False,True,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0,True,False,False,False,0,True,False,False,False,0,True,False,False,False,0,True,True,False,0,False,False,False,False,False,False,True,False,False,False,0,True,False,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,0,False,False,False,False,False,True,0,0,False,False,False,False,True,0,False,False,False,False,False,False,0,True,True,0,False,False,0,True,0,0,False,True,False,False,False,False,True
60,70.04995836802665,7750,7,5,2003,0.0,0,0,660,660,660,660,0,1320,0,0,2,1,3,1,6,0,2,400,0,48,0,0,0,0,0,8,2007,1980,2.5,4,4,0,0.6663301362948006,0.4996214988644966,0.3028009084027252,3,3,0,1,0,0,1,0,0,0,False,False,True,False,True,False,0,False,False,True,False,0,False,True,False,False,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,False,False,False,False,False,False,True,True,False,0,False,False,0,True,False,False,False,False,False,True,0,True,False,False,False,True,0,False,False,0,True,False,False,False,True,True,0,True,0,True,False,0,False,False,True,False,False,False,0,True,0,False,False,False,False,False,0,False,True,False,False,False,False,True,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,True,True,False,False,0,False,False,False,False,0,True,False,False,True,0,False,True,False,0,False,False,False,False,False,True,False,False,False,False,0,True,False,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,False,False,True,0,0,False,False,False,False,False,0,False,True,False,False,False,False,0,True,True,0,False,False,0,True,0,0,False,True,False,False,False,False,True
60,70.04995836802665,11000,8,5,2000,72.0,0,0,969,969,997,1288,0,2285,0,0,2,1,4,1,8,1,3,648,0,56,0,0,0,0,0,6,2007,3254,2.5,7,7,0,0.7019969278033794,0.4238845144356955,0.28346456692913385,3,3,1,1,0,0,1,0,0,1,False,False,True,False,True,False,0,False,False,True,False,0,False,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,False,False,False,False,False,True,False,True,False,0,False,False,0,True,False,False,False,True,False,False,0,True,False,False,False,True,0,False,False,0,True,False,False,False,True,True,0,True,0,True,False,0,False,False,True,False,False,False,0,True,0,False,False,False,False,False,0,False,True,False,False,False,False,True,0,False,False,True,False,False,False,False,False,False,True,False,False,False,0,True,True,False,False,0,False,False,False,False,0,True,False,False,True,0,False,True,False,0,False,False,False,False,False,True,False,False,False,False,0,True,False,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,0,False,False,False,False,True,False,0,0,False,False,False,False,False,0,False,True,False,False,False,False,0,True,True,0,False,False,0,True,0,0,False,True,False,False,False,False,True
85,54.0,7244,5,7,1970,0.0,619,0,149,768,768,0,0,768,1,0,1,0,2,1,5,0,2,624,104,0,0,0,0,0,0,4,2007,1536,2.0,37,37,0,0.4996746909564086,0.9986996098829649,0.811443433029909,1,3,0,1,0,0,1,0,0,0,False,False,True,False,True,False,0,False,False,True,False,0,False,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,False,False,False,False,False,False,True,True,False,0,False,False,0,True,False,False,False,True,False,False,0,False,False,True,False,True,0,False,False,0,True,False,False,False,True,True,0,True,0,True,False,0,False,False,False,True,False,False,0,True,0,False,False,False,False,False,0,False,True,False,False,False,False,True,0,False,False,False,False,True,False,True,False,False,False,False,False,False,0,True,True,False,False,0,False,False,False,False,0,True,False,False,False,0,True,True,False,0,True,False,False,False,False,False,False,False,False,False,0,True,False,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,0,True,False,False,False,False,True,0,0,False,False,False,False,False,0,False,True,False,False,False,True,0,False,True,0,False,False,0,True,0,0,False,True,False,False,False,False,True
90,85.0,11475,5,5,1958,95.0,0,0,1584,1584,1776,0,0,1776,1,0,2,0,4,2,9,0,3,888,0,25,0,0,0,0,0,7,2009,3360,3.0,51,51,0,0.5284141624516513,0.891389983117614,0.49971862689926844,1,2,0,1,0,0,1,0,0,1,False,False,True,False,True,False,0,True,False,False,False,0,False,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,True,True,False,0,False,False,0,True,False,False,False,True,False,False,0,False,False,True,False,True,0,False,False,0,True,False,False,False,True,True,0,True,0,True,False,0,False,False,False,True,False,False,0,True,0,False,False,False,False,False,0,False,True,False,False,False,False,True,0,False,False,False,False,True,False,False,False,False,True,False,True,False,0,False,False,False,False,0,True,False,False,False,0,True,False,False,False,0,True,True,False,0,False,False,False,False,False,True,False,False,False,False,0,True,False,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0,False,False,True,False,False,False,0,0,False,False,False,False,False,0,False,True,False,False,False,False,0,True,True,0,False,False,0,True,0,0,False,True,False,False,False,False,True
20,70.04995836802665,9156,6,7,1968,0.0,0,0,1489,1489,1489,0,0,1489,0,0,2,0,3,1,7,1,2,462,0,0,0,0,0,0,0,8,2009,2978,2.0,41,41,0,0.49983215844243034,0.9993288590604027,0.3100671140939597,1,2,1,1,0,0,1,0,0,0,False,False,True,False,True,False,0,False,False,True,False,0,False,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,False,False,False,True,False,False,False,False,True,0,False,False,0,True,False,False,False,False,True,False,0,False,True,False,False,True,0,False,False,0,True,False,False,False,True,True,0,True,0,True,False,0,False,False,True,False,False,False,0,True,0,True,False,False,False,False,0,False,False,False,False,False,False,True,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,True,False,False,True,0,False,False,False,False,0,True,False,False,False,0,True,True,False,0,False,False,False,False,False,True,False,False,False,False,0,True,False,0,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,0,False,False,False,False,False,True,0,0,True,False,False,False,False,0,False,False,False,False,False,False,0,True,True,0,True,False,0,False,0,0,False,True,False,False,False,False,True
50,60.0,10410,5,7,1987,0.0,0,0,660,660,808,704,144,1656,0,0,2,1,3,1,8,0,1,180,0,0,0,140,0,0,0,8,2009,2172,2.5,93,22,1,0.762080073630925,0.3983101991550996,0.10863005431502716,0,0,0,1,0,0,1,0,1,0,True,False,False,False,True,False,0,False,False,True,False,0,False,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,False,False,False,False,False,False,True,True,False,0,False,False,0,True,False,False,False,True,False,False,0,False,False,True,False,True,0,False,False,0,True,False,False,False,True,True,0,True,0,True,False,0,False,False,False,True,False,True,0,False,0,False,False,True,False,False,0,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,False,True,False,False,False,0,True,True,False,False,0,False,False,True,False,0,False,False,False,False,0,True,True,False,0,False,False,False,False,False,True,False,False,True,False,0,False,False,0,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,0,False,False,False,False,False,True,0,0,False,False,True,False,False,0,False,False,False,False,False,False,0,True,True,0,False,False,0,True,0,0,False,True,False,False,True,False,False
70,70.04995836802665,11435,8,7,1950,0.0,0,0,792,792,792,725,0,1517,0,0,1,0,3,1,7,2,2,400,0,0,0,0,0,0,0,6,2006,2309,1.0,77,56,1,0.6567099567099567,0.5217391304347826,0.2635046113306983,0,1,1,1,0,0,1,0,0,0,False,False,True,False,True,False,0,False,False,True,False,0,False,True,False,False,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,False,False,False,True,False,False,False,True,False,0,False,False,0,True,False,False,False,True,False,False,0,False,False,True,False,True,0,False,False,0,True,False,True,False,False,True,0,True,0,True,False,0,False,False,True,False,False,False,0,True,0,True,False,False,False,False,0,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,False,True,False,False,False,0,True,False,True,False,0,False,False,False,False,0,True,False,False,False,0,True,False,True,0,False,False,False,False,False,True,False,False,False,False,0,True,False,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,0,False,False,True,False,False,False,0,0,False,False,False,False,False,0,True,False,False,False,False,False,0,True,True,0,True,False,0,False,0,0,False,True,False,False,False,False,True
60,97.0,10029,6,5,1989,268.0,831,0,320,1151,1164,896,0,2060,0,1,2,1,4,1,8,1,2,521,0,228,0,0,192,0,0,9,2007,3211,3.0,19,18,1,0.6413449564134496,0.5584667637069384,0.2527899078117419,2,3,1,1,0,0,1,0,0,1,False,False,True,False,True,False,0,False,False,True,False,0,False,True,False,False,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,False,False,False,False,False,True,False,True,False,0,False,False,0,True,False,False,False,True,False,False,0,False,False,True,False,True,0,False,False,0,True,False,False,False,True,True,0,True,0,True,False,0,False,False,False,True,False,False,0,True,0,False,False,False,False,True,0,False,False,False,False,False,False,True,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,True,False,False,False,0,True,False,False,False,0,True,False,False,True,0,False,True,False,0,False,False,True,False,False,False,False,False,False,False,0,True,False,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,0,False,False,True,False,False,False,0,0,False,False,False,False,True,0,False,False,False,False,False,False,0,True,True,0,True,False,0,False,0,0,False,True,False,False,False,False,True
20,57.0,6420,5,7,1952,0.0,210,551,219,980,1148,0,0,1148,0,1,1,0,2,1,6,0,1,308,0,0,0,0,0,0,0,9,2006,2128,1.5,54,54,0,0.5392202912165336,0.8529155787641427,0.268059181897302,1,2,0,1,0,0,1,0,0,0,False,False,True,False,True,False,0,False,False,True,False,0,False,True,True,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,False,False,False,False,False,False,True,True,False,0,False,True,0,False,False,False,False,True,False,False,0,False,False,True,False,True,0,True,False,0,False,False,False,False,True,True,0,True,0,True,False,0,False,False,False,True,False,False,0,True,0,False,False,False,False,False,0,False,False,True,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,0,True,False,True,False,0,False,False,False,False,0,True,False,False,False,0,True,True,False,0,False,False,False,True,False,False,False,False,False,False,0,True,False,0,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,0,False,False,False,False,False,True,0,0,False,False,False,False,False,0,False,False,True,False,False,False,0,True,True,0,True,False,0,False,0,0,False,True,False,False,False,False,True
20,93.0,12030,8,5,2007,254.0,0,0,1694,1694,1694,0,0,1694,0,0,2,0,3,1,7,0,3,818,168,228,0,0,0,0,0,12,2007,3388,2.0,0,0,0,0.4998524638536441,0.9994100294985251,0.4825958702064897,3,3,0,1,0,0,1,0,0,1,False,False,True,False,True,False,0,False,False,False,True,0,False,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,False,False,False,False,False,False,True,False,True,0,False,False,0,True,False,False,False,True,False,False,0,True,False,False,False,True,0,False,False,0,True,False,False,False,True,True,0,True,0,True,False,0,False,False,True,False,False,False,0,True,0,False,False,False,False,False,0,False,True,False,False,False,False,True,0,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,True,False,False,0,False,False,False,False,0,True,False,True,False,0,False,True,False,0,False,False,False,False,False,True,False,False,False,False,0,True,False,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,0,False,False,False,False,False,True,0,0,False,False,False,False,False,0,False,True,False,False,False,False,0,True,True,0,False,False,0,True,0,0,False,True,False,False,False,False,True
60,74.0,9056,8,5,2004,0.0,0,0,707,707,707,707,0,1414,0,0,2,1,3,1,6,1,2,403,100,35,0,0,0,0,0,10,2006,2121,2.5,2,2,0,0.6663524976437323,0.49964664310954066,0.28480565371024735,3,3,1,1,0,0,1,0,0,0,False,False,True,False,True,False,0,False,False,True,False,0,False,True,False,False,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,False,False,False,True,False,False,False,True,False,0,False,True,0,False,False,False,False,True,False,False,0,True,False,False,False,True,0,False,False,0,True,False,False,False,True,True,0,True,0,True,False,0,False,False,True,False,False,False,0,True,0,False,False,False,False,False,0,False,True,False,False,False,False,True,0,True,False,False,False,False,False,True,False,False,False,False,False,False,0,True,True,False,False,0,False,False,False,False,0,True,False,False,True,0,False,True,False,0,False,False,False,False,False,True,False,False,False,False,0,True,False,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,False,False,True,0,0,False,False,False,False,False,0,False,True,False,False,False,False,0,True,True,0,True,False,0,False,0,0,False,True,False,False,False,False,True
20,70.0,7945,5,6,1959,0.0,179,506,465,1150,1150,0,0,1150,1,0,1,0,3,1,6,0,1,300,0,0,0,0,0,0,0,5,2006,2300,2.0,47,47,0,0.4997827031725337,0.9991311902693311,0.26064291920069504,1,2,0,1,0,0,1,0,0,0,False,False,True,False,True,False,0,False,False,True,False,0,False,True,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,True,True,False,0,False,False,0,True,False,False,False,True,False,False,0,False,True,False,False,True,0,True,False,0,False,False,False,False,True,True,0,True,0,True,False,0,False,False,False,True,False,False,0,True,0,True,False,False,False,False,0,False,False,False,False,False,False,True,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,True,True,False,False,0,False,False,False,False,0,True,False,False,False,0,True,True,False,0,True,False,False,False,False,False,False,False,False,False,0,True,False,0,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,0,False,False,False,False,False,True,0,0,False,False,False,False,False,0,False,False,True,False,False,False,0,True,True,0,False,False,0,True,0,0,False,True,False,False,False,False,True
160,24.0,1920,5,5,1971,376.0,471,0,294,765,765,600,0,1365,1,0,1,1,2,1,6,0,2,440,240,36,0,0,0,0,0,8,2007,2130,2.5,36,36,0,0.640544345377757,0.5600292825768668,0.32210834553440704,2,2,0,1,0,0,1,0,0,1,False,False,True,False,False,True,0,False,False,True,False,0,False,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,True,True,False,0,False,False,0,True,False,False,False,True,False,False,0,False,False,True,False,True,0,False,False,0,True,False,False,False,True,True,0,True,0,True,False,0,False,False,False,True,True,False,0,False,0,False,False,True,False,False,0,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,False,True,False,False,False,0,True,True,False,False,0,False,False,False,False,0,True,False,False,False,0,True,True,False,0,True,False,False,False,False,False,False,False,False,False,0,True,False,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,0,False,False,False,False,False,True,0,0,False,False,True,False,False,0,False,False,False,False,False,False,0,True,True,0,False,False,0,True,0,0,False,True,False,False,False,False,True
20,70.04995836802665,7390,5,7,1955,151.0,902,0,196,1098,1098,0,0,1098,1,0,1,0,3,1,6,0,1,260,0,0,0,0,0,0,0,7,2008,2196,2.0,53,53,0,0.4997724169321802,0.9990900818926297,0.23657870791628755,1,2,0,1,0,0,1,0,0,1,False,False,True,False,True,False,0,False,False,True,False,0,False,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,True,False,True,0,False,False,0,True,False,False,False,True,False,False,0,False,False,True,False,True,0,False,False,0,True,False,False,False,True,True,0,True,0,True,False,0,False,False,False,True,False,False,0,True,0,False,False,False,False,False,0,False,False,True,False,False,False,True,0,True,False,False,False,False,False,False,False,False,True,False,False,False,0,True,False,False,False,0,True,False,False,False,0,True,False,False,False,0,True,True,False,0,True,False,False,False,False,False,False,False,False,False,0,True,False,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,0,False,False,False,False,False,True,0,0,False,False,False,False,False,0,False,False,True,False,False,False,0,True,True,0,True,False,0,False,0,0,False,True,False,False,False,False,True
60,70.04995836802665,11050,9,5,2000,204.0,904,0,536,1440,1476,677,0,2153,1,0,2,1,3,1,8,2,3,736,253,142,0,0,0,0,0,5,2009,3593,3.5,9,9,0,0.599053978853645,0.6685236768802229,0.34168987929433614,3,3,1,1,0,0,1,0,0,1,False,False,True,False,True,False,0,False,False,True,False,0,False,True,False,False,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,False,True,False,False,False,False,False,False,True,0,False,False,0,True,False,False,False,False,True,False,0,True,False,False,False,True,0,False,False,0,True,False,False,False,True,True,0,True,0,True,False,0,True,False,False,False,False,False,0,True,0,False,False,False,False,False,0,False,True,False,False,False,False,True,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0,True,True,False,False,0,False,False,False,False,0,True,False,False,True,0,False,True,False,0,False,False,True,False,False,False,False,False,False,False,0,True,False,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,0,False,False,False,False,False,True,0,0,False,False,False,False,False,0,False,True,False,False,False,False,0,True,True,0,False,False,0,True,0,0,False,True,False,False,False,False,True
60,73.0,9066,8,5,2000,320.0,668,0,336,1004,1004,848,0,1852,0,0,2,1,3,1,7,2,3,660,224,106,0,0,0,0,0,12,2008,2856,2.5,9,8,1,0.648232411620581,0.5418240690771722,0.3561791689152725,3,3,1,1,0,0,1,0,1,1,False,False,True,False,True,False,0,False,False,True,False,0,False,True,False,False,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,False,False,False,False,False,True,False,True,False,0,False,False,0,True,False,False,False,True,False,False,0,True,False,False,False,True,0,False,False,0,True,False,False,False,True,True,0,True,0,True,False,0,False,False,True,False,False,False,0,True,0,False,False,False,False,False,0,False,True,False,False,False,False,True,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0,True,True,False,False,0,False,False,False,False,0,True,False,False,True,0,False,True,False,0,False,False,True,False,False,False,False,False,False,False,0,True,False,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,0,False,False,False,False,False,True,0,0,False,False,False,False,False,0,False,True,False,False,False,False,0,True,True,0,True,False,0,False,0,0,False,True,True,False,False,False,False
190,90.0,15750,5,5,1953,56.0,841,0,324,1165,1336,0,0,1336,1,0,1,0,2,1,5,2,1,375,0,0,0,0,0,0,0,6,2006,2501,2.0,53,53,0,0.533972821742606,0.8713537771129394,0.28047868362004486,1,2,1,1,0,0,1,0,0,1,False,False,True,False,True,False,0,False,False,True,False,0,False,True,False,False,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,False,False,False,True,False,False,False,False,True,0,False,False,0,True,False,False,False,True,False,False,0,False,False,True,False,True,0,False,False,0,True,False,False,False,True,True,0,True,0,True,False,0,False,False,False,True,False,False,0,True,0,False,False,False,True,False,0,False,False,False,False,False,False,True,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0,True,False,False,False,0,True,False,False,False,0,True,False,False,False,0,True,True,False,0,False,True,False,False,False,False,False,False,False,False,0,True,False,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,0,False,False,True,False,False,False,0,0,False,False,False,True,False,0,False,False,False,False,False,False,0,True,True,0,False,False,0,True,0,0,False,True,False,False,False,False,True
190,50.0,6000,5,4,1954,0.0,0,0,811,811,811,576,0,1387,0,0,2,0,3,2,7,0,1,256,0,0,0,0,0,0,0,11,2009,2198,2.0,55,55,0,0.6307412460209186,0.5842939481268011,0.1844380403458213,1,2,0,1,0,0,1,0,0,0,False,False,True,False,False,True,0,False,False,True,False,0,False,True,False,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,False,False,False,False,False,False,True,True,False,0,False,False,0,True,False,False,False,True,False,False,0,False,False,True,False,True,0,True,False,0,False,False,False,False,True,True,0,True,0,True,False,0,False,False,True,False,False,False,0,True,0,False,False,False,False,False,0,False,False,True,False,False,False,True,0,False,False,True,False,False,False,False,False,False,True,False,False,False,0,True,False,False,False,0,True,False,False,False,0,True,False,False,False,0,True,True,False,0,False,False,False,False,False,True,False,False,False,False,0,True,False,0,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,0,False,False,False,False,False,True,0,0,False,False,False,False,False,0,False,False,True,False,False,False,0,True,True,0,False,False,0,True,0,0,False,True,False,False,False,False,True
